id	long_id	borogh_id	tract_name	income
042901	14000US36005042901	05	Census Tract 429.01, Bronx, NY	38100
042902	14000US36005042902	05	Census Tract 429.02, Bronx, NY	28149
043000	14000US36005043000	05	Census Tract 430, Bronx, NY	50100
043000	14000US36047043000	47	Census Tract 430, Kings, NY	41625
043100	14000US36047043100	47	Census Tract 431, Kings, NY	27361
043100	14000US36005043100	05	Census Tract 431, Bronx, NY	31841
043200	14000US36047043200	47	Census Tract 432, Kings, NY	41500
043200	14000US36081043200	81	Census Tract 432, Queens, NY	84600
043300	14000US36047043300	47	Census Tract 433, Kings, NY	31510
043400	14000US36047043400	47	Census Tract 434, Kings, NY	42292
043400	14000US36005043400	05	Census Tract 434, Bronx, NY	37601
043400	14000US36081043400	81	Census Tract 434, Queens, NY	72083
043500	14000US36047043500	47	Census Tract 435, Kings, NY	37713
043500	14000US36005043500	05	Census Tract 435, Bronx, NY	0
043600	14000US36005043600	05	Census Tract 436, Bronx, NY	53750
043600	14000US36047043600	47	Census Tract 436, Kings, NY	40087
043700	14000US36047043700	47	Census Tract 437, Kings, NY	43141
043701	14000US36081043701	81	Census Tract 437.01, Queens, NY	41402
043702	14000US36081043702	81	Census Tract 437.02, Queens, NY	42879
043800	14000US36047043800	47	Census Tract 438, Kings, NY	41797
043900	14000US36081043900	81	Census Tract 439, Queens, NY	36813
043900	14000US36047043900	47	Census Tract 439, Kings, NY	37803
044000	14000US36081044000	81	Census Tract 440, Queens, NY	55903
044000	14000US36047044000	47	Census Tract 440, Kings, NY	46193
044100	14000US36047044100	47	Census Tract 441, Kings, NY	45996
044200	14000US36047044200	47	Census Tract 442, Kings, NY	51318
044200	14000US36005044200	05	Census Tract 442, Bronx, NY	40068
044300	14000US36047044300	47	Census Tract 443, Kings, NY	53571
044301	14000US36081044301	81	Census Tract 443.01, Queens, NY	25274
044302	14000US36081044302	81	Census Tract 443.02, Queens, NY	56667
044400	14000US36005044400	05	Census Tract 444, Bronx, NY	61526
044400	14000US36081044400	81	Census Tract 444, Queens, NY	27750
044400	14000US36047044400	47	Census Tract 444, Kings, NY	49773
044500	14000US36047044500	47	Census Tract 445, Kings, NY	40750
044600	14000US36047044600	47	Census Tract 446, Kings, NY	54205
044601	14000US36081044601	81	Census Tract 446.01, Queens, NY	46953
044602	14000US36081044602	81	Census Tract 446.02, Queens, NY	41189
044700	14000US36047044700	47	Census Tract 447, Kings, NY	46571
044800	14000US36047044800	47	Census Tract 448, Kings, NY	52067
044800	14000US36081044800	81	Census Tract 448, Queens, NY	43935
044800	14000US36005044800	05	Census Tract 448, Bronx, NY	84875
044900	14000US36047044900	47	Census Tract 449, Kings, NY	41275
044901	14000US36005044901	05	Census Tract 449.01, Bronx, NY	63750
044902	14000US36005044902	05	Census Tract 449.02, Bronx, NY	71154
045000	14000US36047045000	47	Census Tract 450, Kings, NY	41553
045000	14000US36081045000	81	Census Tract 450, Queens, NY	50313
045101	14000US36005045101	05	Census Tract 451.01, Bronx, NY	69861
045102	14000US36005045102	05	Census Tract 451.02, Bronx, NY	72569
045200	14000US36081045200	81	Census Tract 452, Queens, NY	39063
045200	14000US36047045200	47	Census Tract 452, Kings, NY	63594
045300	14000US36047045300	47	Census Tract 453, Kings, NY	49405
045400	14000US36047045400	47	Census Tract 454, Kings, NY	58427
045400	14000US36081045400	81	Census Tract 454, Queens, NY	58194
045500	14000US36081045500	81	Census Tract 455, Queens, NY	49911
045600	14000US36005045600	05	Census Tract 456, Bronx, NY	65500
045600	14000US36081045600	81	Census Tract 456, Queens, NY	61324
045600	14000US36047045600	47	Census Tract 456, Kings, NY	28696
045700	14000US36081045700	81	Census Tract 457, Queens, NY	62691
045800	14000US36005045800	05	Census Tract 458, Bronx, NY	20691
045800	14000US36047045800	47	Census Tract 458, Kings, NY	62159
045800	14000US36081045800	81	Census Tract 458, Queens, NY	65139
045900	14000US36081045900	81	Census Tract 459, Queens, NY	55529
046000	14000US36081046000	81	Census Tract 460, Queens, NY	25894
046000	14000US36047046000	47	Census Tract 460, Kings, NY	46992
046000	14000US36005046000	05	Census Tract 460, Bronx, NY	39448
046100	14000US36081046100	81	Census Tract 461, Queens, NY	50380
046200	14000US36081046200	81	Census Tract 462, Queens, NY	37055
046201	14000US36047046201	47	Census Tract 462.01, Kings, NY	37027
046201	14000US36005046201	05	Census Tract 462.01, Bronx, NY	43495
046202	14000US36047046202	47	Census Tract 462.02, Kings, NY	44663
046202	14000US36005046202	05	Census Tract 462.02, Bronx, NY	32461
046300	14000US36081046300	81	Census Tract 463, Queens, NY	35134
046400	14000US36081046400	81	Census Tract 464, Queens, NY	78750
046400	14000US36047046400	47	Census Tract 464, Kings, NY	49405
046500	14000US36081046500	81	Census Tract 465, Queens, NY	46719
046600	14000US36081046600	81	Census Tract 466, Queens, NY	58235
046700	14000US36081046700	81	Census Tract 467, Queens, NY	44444
046800	14000US36047046800	47	Census Tract 468, Kings, NY	28214
046800	14000US36081046800	81	Census Tract 468, Queens, NY	44777
046900	14000US36081046900	81	Census Tract 469, Queens, NY	40383
047000	14000US36081047000	81	Census Tract 470, Queens, NY	65313
047000	14000US36047047000	47	Census Tract 470, Kings, NY	50500
047100	14000US36081047100	81	Census Tract 471, Queens, NY	32377
047200	14000US36047047200	47	Census Tract 472, Kings, NY	54786
047200	14000US36081047200	81	Census Tract 472, Queens, NY	67474
047300	14000US36081047300	81	Census Tract 473, Queens, NY	53038
047400	14000US36047047400	47	Census Tract 474, Kings, NY	51766
047500	14000US36081047500	81	Census Tract 475, Queens, NY	49056
047600	14000US36047047600	47	Census Tract 476, Kings, NY	41411
047600	14000US36081047600	81	Census Tract 476, Queens, NY	104750
047700	14000US36047047700	47	Census Tract 477, Kings, NY	76600
047800	14000US36081047800	81	Census Tract 478, Queens, NY	69485
047800	14000US36047047800	47	Census Tract 478, Kings, NY	26677
047900	14000US36081047900	81	Census Tract 479, Queens, NY	58966
048000	14000US36047048000	47	Census Tract 480, Kings, NY	40741
048000	14000US36081048000	81	Census Tract 480, Queens, NY	62500
048100	14000US36047048100	47	Census Tract 481, Kings, NY	63750
048100	14000US36081048100	81	Census Tract 481, Queens, NY	37871
048200	14000US36047048200	47	Census Tract 482, Kings, NY	29660
048200	14000US36081048200	81	Census Tract 482, Queens, NY	60938
048300	14000US36081048300	81	Census Tract 483, Queens, NY	49255
048400	14000US36005048400	05	Census Tract 484, Bronx, NY	68370
048400	14000US36047048400	47	Census Tract 484, Kings, NY	40327
048400	14000US36081048400	81	Census Tract 484, Queens, NY	54412
048500	14000US36081048500	81	Census Tract 485, Queens, NY	53967
048500	14000US36047048500	47	Census Tract 485, Kings, NY	73170
048600	14000US36047048600	47	Census Tract 486, Kings, NY	34875
048800	14000US36047048800	47	Census Tract 488, Kings, NY	49074
048900	14000US36047048900	47	Census Tract 489, Kings, NY	18906
048900	14000US36081048900	81	Census Tract 489, Queens, NY	52083
049000	14000US36047049000	47	Census Tract 490, Kings, NY	33520
049100	14000US36047049100	47	Census Tract 491, Kings, NY	33727
049200	14000US36047049200	47	Census Tract 492, Kings, NY	40380
049200	14000US36081049200	81	Census Tract 492, Queens, NY	50637
049300	14000US36047049300	47	Census Tract 493, Kings, NY	29190
049301	14000US36081049301	81	Census Tract 493.01, Queens, NY	58966
049302	14000US36081049302	81	Census Tract 493.02, Queens, NY	48482
049400	14000US36047049400	47	Census Tract 494, Kings, NY	45878
049500	14000US36081049500	81	Census Tract 495, Queens, NY	60968
049500	14000US36047049500	47	Census Tract 495, Kings, NY	63864
049600	14000US36047049600	47	Census Tract 496, Kings, NY	60568
049600	14000US36081049600	81	Census Tract 496, Queens, NY	70573
049700	14000US36081049700	81	Census Tract 497, Queens, NY	52653
049700	14000US36047049700	47	Census Tract 497, Kings, NY	68646
049800	14000US36047049800	47	Census Tract 498, Kings, NY	48158
049900	14000US36081049900	81	Census Tract 499, Queens, NY	52593
049900	14000US36047049900	47	Census Tract 499, Kings, NY	64583
050000	14000US36047050000	47	Census Tract 500, Kings, NY	65605
050000	14000US36081050000	81	Census Tract 500, Queens, NY	43575
050100	14000US36047050100	47	Census Tract 501, Kings, NY	65189
050201	14000US36081050201	81	Census Tract 502.01, Queens, NY	72377
050202	14000US36081050202	81	Census Tract 502.02, Queens, NY	68750
050202	14000US36047050202	47	Census Tract 502.02, Kings, NY	85313
050300	14000US36047050300	47	Census Tract 503, Kings, NY	66126
050400	14000US36081050400	81	Census Tract 504, Queens, NY	59870
050400	14000US36047050400	47	Census Tract 504, Kings, NY	85925
050400	14000US36005050400	05	Census Tract 504, Bronx, NY	0
050500	14000US36047050500	47	Census Tract 505, Kings, NY	20221
050500	14000US36081050500	81	Census Tract 505, Queens, NY	66364
050600	14000US36081050600	81	Census Tract 506, Queens, NY	62500
050600	14000US36047050600	47	Census Tract 506, Kings, NY	36848
050700	14000US36081050700	81	Census Tract 507, Queens, NY	73977
050700	14000US36047050700	47	Census Tract 507, Kings, NY	25347
050800	14000US36081050800	81	Census Tract 508, Queens, NY	59797
050801	14000US36047050801	47	Census Tract 508.01, Kings, NY	39176
050803	14000US36047050803	47	Census Tract 508.03, Kings, NY	42938
050804	14000US36047050804	47	Census Tract 508.04, Kings, NY	49319
050900	14000US36047050900	47	Census Tract 509, Kings, NY	29559
051000	14000US36081051000	81	Census Tract 510, Queens, NY	94922
051001	14000US36047051001	47	Census Tract 510.01, Kings, NY	42088
051002	14000US36047051002	47	Census Tract 510.02, Kings, NY	44153
051100	14000US36081051100	81	Census Tract 511, Queens, NY	62250
051100	14000US36047051100	47	Census Tract 511, Kings, NY	30637
051200	14000US36047051200	47	Census Tract 512, Kings, NY	36214
051200	14000US36081051200	81	Census Tract 512, Queens, NY	78618
051300	14000US36081051300	81	Census Tract 513, Queens, NY	56853
051300	14000US36047051300	47	Census Tract 513, Kings, NY	64150
051400	14000US36047051400	47	Census Tract 514, Kings, NY	42304
051500	14000US36047051500	47	Census Tract 515, Kings, NY	100089
051500	14000US36081051500	81	Census Tract 515, Queens, NY	66719
051600	14000US36081051600	81	Census Tract 516, Queens, NY	68250
051600	14000US36005051600	05	Census Tract 516, Bronx, NY	70027
051601	14000US36047051601	47	Census Tract 516.01, Kings, NY	28918
051602	14000US36047051602	47	Census Tract 516.02, Kings, NY	35259
051700	14000US36081051700	81	Census Tract 517, Queens, NY	47027
051700	14000US36047051700	47	Census Tract 517, Kings, NY	76395
051800	14000US36047051800	47	Census Tract 518, Kings, NY	72803
051800	14000US36081051800	81	Census Tract 518, Queens, NY	81750
051900	14000US36047051900	47	Census Tract 519, Kings, NY	78877
052000	14000US36047052000	47	Census Tract 520, Kings, NY	52861
052000	14000US36081052000	81	Census Tract 520, Queens, NY	94938
052100	14000US36081052100	81	Census Tract 521, Queens, NY	61250
052200	14000US36081052200	81	Census Tract 522, Queens, NY	79896
052300	14000US36047052300	47	Census Tract 523, Kings, NY	34464
052400	14000US36081052400	81	Census Tract 524, Queens, NY	72593
052500	14000US36081052500	81	Census Tract 525, Queens, NY	65208
052500	14000US36047052500	47	Census Tract 525, Kings, NY	16304
052600	14000US36047052600	47	Census Tract 526, Kings, NY	55197
052600	14000US36081052600	81	Census Tract 526, Queens, NY	81290
052700	14000US36047052700	47	Census Tract 527, Kings, NY	25778
052800	14000US36081052800	81	Census Tract 528, Queens, NY	57557
052800	14000US36047052800	47	Census Tract 528, Kings, NY	81591
052900	14000US36047052900	47	Census Tract 529, Kings, NY	25773
053000	14000US36047053000	47	Census Tract 530, Kings, NY	48727
053000	14000US36081053000	81	Census Tract 530, Queens, NY	54189
053100	14000US36081053100	81	Census Tract 531, Queens, NY	41919
053100	14000US36047053100	47	Census Tract 531, Kings, NY	35694
053200	14000US36081053200	81	Census Tract 532, Queens, NY	86453
053200	14000US36047053200	47	Census Tract 532, Kings, NY	50000
053300	14000US36047053300	47	Census Tract 533, Kings, NY	18781
053400	14000US36047053400	47	Census Tract 534, Kings, NY	25667
053401	14000US36081053401	81	Census Tract 534.01, Queens, NY	78370
053500	14000US36081053500	81	Census Tract 535, Queens, NY	63409
053500	14000US36047053500	47	Census Tract 535, Kings, NY	18245
053601	14000US36081053601	81	Census Tract 536.01, Queens, NY	72222
053700	14000US36047053700	47	Census Tract 537, Kings, NY	20990
053800	14000US36081053800	81	Census Tract 538, Queens, NY	72250
053800	14000US36047053800	47	Census Tract 538, Kings, NY	29287
053900	14000US36081053900	81	Census Tract 539, Queens, NY	51902
053900	14000US36047053900	47	Census Tract 539, Kings, NY	23415
054000	14000US36081054000	81	Census Tract 540, Queens, NY	44191
054200	14000US36081054200	81	Census Tract 542, Queens, NY	82500
054200	14000US36047054200	47	Census Tract 542, Kings, NY	42826
054300	14000US36047054300	47	Census Tract 543, Kings, NY	77396
054400	14000US36047054400	47	Census Tract 544, Kings, NY	60274
054500	14000US36081054500	81	Census Tract 545, Queens, NY	49091
054500	14000US36047054500	47	Census Tract 545, Kings, NY	14348
054600	14000US36047054600	47	Census Tract 546, Kings, NY	34229
054700	14000US36081054700	81	Census Tract 547, Queens, NY	47479
054700	14000US36047054700	47	Census Tract 547, Kings, NY	39750
054800	14000US36081054800	81	Census Tract 548, Queens, NY	82750
054800	14000US36047054800	47	Census Tract 548, Kings, NY	61875
054900	14000US36081054900	81	Census Tract 549, Queens, NY	42199
054900	14000US36047054900	47	Census Tract 549, Kings, NY	62882
055000	14000US36047055000	47	Census Tract 550, Kings, NY	41528
055100	14000US36047055100	47	Census Tract 551, Kings, NY	61536
055100	14000US36081055100	81	Census Tract 551, Queens, NY	37420
055200	14000US36047055200	47	Census Tract 552, Kings, NY	38905
055200	14000US36081055200	81	Census Tract 552, Queens, NY	62944
055300	14000US36047055300	47	Census Tract 553, Kings, NY	73171
055300	14000US36081055300	81	Census Tract 553, Queens, NY	38125
055400	14000US36081055400	81	Census Tract 554, Queens, NY	78568
055400	14000US36047055400	47	Census Tract 554, Kings, NY	47368
055500	14000US36047055500	47	Census Tract 555, Kings, NY	96350
055500	14000US36081055500	81	Census Tract 555, Queens, NY	44821
055600	14000US36047055600	47	Census Tract 556, Kings, NY	49472
055600	14000US36081055600	81	Census Tract 556, Queens, NY	76676
055700	14000US36081055700	81	Census Tract 557, Queens, NY	40825
055700	14000US36047055700	47	Census Tract 557, Kings, NY	71771
055800	14000US36081055800	81	Census Tract 558, Queens, NY	78500
055800	14000US36047055800	47	Census Tract 558, Kings, NY	54444
055900	14000US36081055900	81	Census Tract 559, Queens, NY	49500
056000	14000US36081056000	81	Census Tract 560, Queens, NY	57292
056000	14000US36047056000	47	Census Tract 560, Kings, NY	43583
056100	14000US36047056100	47	Census Tract 561, Kings, NY	71750
056100	14000US36081056100	81	Census Tract 561, Queens, NY	112000
056200	14000US36047056200	47	Census Tract 562, Kings, NY	67344
056200	14000US36081056200	81	Census Tract 562, Queens, NY	47500
056300	14000US36047056300	47	Census Tract 563, Kings, NY	47813
056400	14000US36047056400	47	Census Tract 564, Kings, NY	67344
056400	14000US36081056400	81	Census Tract 564, Queens, NY	50880
056500	14000US36047056500	47	Census Tract 565, Kings, NY	69250
056500	14000US36081056500	81	Census Tract 565, Queens, NY	38235
056600	14000US36047056600	47	Census Tract 566, Kings, NY	55909
056600	14000US36081056600	81	Census Tract 566, Queens, NY	89141
056700	14000US36081056700	81	Census Tract 567, Queens, NY	66743
056800	14000US36081056800	81	Census Tract 568, Queens, NY	65294
056800	14000US36047056800	47	Census Tract 568, Kings, NY	80026
056900	14000US36047056900	47	Census Tract 569, Kings, NY	90387
057000	14000US36047057000	47	Census Tract 570, Kings, NY	60958
057100	14000US36047057100	47	Census Tract 571, Kings, NY	72592
057200	14000US36047057200	47	Census Tract 572, Kings, NY	13111
057300	14000US36047057300	47	Census Tract 573, Kings, NY	59519
057400	14000US36047057400	47	Census Tract 574, Kings, NY	97765
057500	14000US36047057500	47	Census Tract 575, Kings, NY	56109
057600	14000US36047057600	47	Census Tract 576, Kings, NY	60581
057700	14000US36081057700	81	Census Tract 577, Queens, NY	52650
057800	14000US36047057800	47	Census Tract 578, Kings, NY	55549
057900	14000US36081057900	81	Census Tract 579, Queens, NY	29688
057900	14000US36047057900	47	Census Tract 579, Kings, NY	56964
058000	14000US36047058000	47	Census Tract 580, Kings, NY	36944
058000	14000US36081058000	81	Census Tract 580, Queens, NY	75313
058100	14000US36081058100	81	Census Tract 581, Queens, NY	53260
058200	14000US36081058200	81	Census Tract 582, Queens, NY	76745
058200	14000US36047058200	47	Census Tract 582, Kings, NY	35500
058300	14000US36081058300	81	Census Tract 583, Queens, NY	52788
058400	14000US36047058400	47	Census Tract 584, Kings, NY	55441
058500	14000US36081058500	81	Census Tract 585, Queens, NY	52660
058600	14000US36047058600	47	Census Tract 586, Kings, NY	53148
058700	14000US36081058700	81	Census Tract 587, Queens, NY	43250
058800	14000US36047058800	47	Census Tract 588, Kings, NY	56875
058900	14000US36081058900	81	Census Tract 589, Queens, NY	40652
058900	14000US36047058900	47	Census Tract 589, Kings, NY	88672
059000	14000US36081059000	81	Census Tract 590, Queens, NY	69609
059000	14000US36047059000	47	Census Tract 590, Kings, NY	51429
059100	14000US36047059100	47	Census Tract 591, Kings, NY	62986
059100	14000US36081059100	81	Census Tract 591, Queens, NY	43891
059200	14000US36081059200	81	Census Tract 592, Queens, NY	59904
059200	14000US36047059200	47	Census Tract 592, Kings, NY	51214
059300	14000US36081059300	81	Census Tract 593, Queens, NY	47254
059300	14000US36047059300	47	Census Tract 593, Kings, NY	60846
059400	14000US36081059400	81	Census Tract 594, Queens, NY	110129
059401	14000US36047059401	47	Census Tract 594.01, Kings, NY	54680
059402	14000US36047059402	47	Census Tract 594.02, Kings, NY	82727
059500	14000US36081059500	81	Census Tract 595, Queens, NY	57534
059600	14000US36081059600	81	Census Tract 596, Queens, NY	79459
059600	14000US36047059600	47	Census Tract 596, Kings, NY	60455
059800	14000US36047059800	47	Census Tract 598, Kings, NY	60893
059800	14000US36081059800	81	Census Tract 598, Queens, NY	66169
059900	14000US36081059900	81	Census Tract 599, Queens, NY	59286
060000	14000US36081060000	81	Census Tract 600, Queens, NY	64702
060000	14000US36047060000	47	Census Tract 600, Kings, NY	49955
060100	14000US36081060100	81	Census Tract 601, Queens, NY	65087
060300	14000US36081060300	81	Census Tract 603, Queens, NY	66786
060600	14000US36081060600	81	Census Tract 606, Queens, NY	84821
060600	14000US36047060600	47	Census Tract 606, Kings, NY	30286
060701	14000US36081060701	81	Census Tract 607.01, Queens, NY	0
060800	14000US36081060800	81	Census Tract 608, Queens, NY	92339
060800	14000US36047060800	47	Census Tract 608, Kings, NY	52885
061000	14000US36081061000	81	Census Tract 610, Queens, NY	71985
061002	14000US36047061002	47	Census Tract 610.02, Kings, NY	61272
061003	14000US36047061003	47	Census Tract 610.03, Kings, NY	42893
061004	14000US36047061004	47	Census Tract 610.04, Kings, NY	22204
061200	14000US36047061200	47	Census Tract 612, Kings, NY	61944
061200	14000US36081061200	81	Census Tract 612, Queens, NY	96250
061301	14000US36081061301	81	Census Tract 613.01, Queens, NY	53125
061302	14000US36081061302	81	Census Tract 613.02, Queens, NY	0
061400	14000US36081061400	81	Census Tract 614, Queens, NY	101406
061600	14000US36047061600	47	Census Tract 616, Kings, NY	84500
061601	14000US36081061601	81	Census Tract 616.01, Queens, NY	88506
061602	14000US36081061602	81	Census Tract 616.02, Queens, NY	90192
061800	14000US36081061800	81	Census Tract 618, Queens, NY	62564
061900	14000US36081061900	81	Census Tract 619, Queens, NY	65227
062000	14000US36081062000	81	Census Tract 620, Queens, NY	84196
062000	14000US36047062000	47	Census Tract 620, Kings, NY	102946
062100	14000US36081062100	81	Census Tract 621, Queens, NY	55117
062200	14000US36047062200	47	Census Tract 622, Kings, NY	48350
062200	14000US36081062200	81	Census Tract 622, Queens, NY	78714
062300	14000US36081062300	81	Census Tract 623, Queens, NY	49861
062400	14000US36081062400	81	Census Tract 624, Queens, NY	0
062500	14000US36081062500	81	Census Tract 625, Queens, NY	65375
062600	14000US36081062600	81	Census Tract 626, Queens, NY	84844
062600	14000US36047062600	47	Census Tract 626, Kings, NY	42321
062700	14000US36081062700	81	Census Tract 627, Queens, NY	61331
062800	14000US36047062800	47	Census Tract 628, Kings, NY	65923
062900	14000US36081062900	81	Census Tract 629, Queens, NY	47278
063000	14000US36081063000	81	Census Tract 630, Queens, NY	78287
063200	14000US36047063200	47	Census Tract 632, Kings, NY	51813
063200	14000US36081063200	81	Census Tract 632, Queens, NY	86458
063301	14000US36081063301	81	Census Tract 633.01, Queens, NY	65682
063302	14000US36081063302	81	Census Tract 633.02, Queens, NY	72208
063500	14000US36081063500	81	Census Tract 635, Queens, NY	51397
063600	14000US36047063600	47	Census Tract 636, Kings, NY	90357
063700	14000US36081063700	81	Census Tract 637, Queens, NY	66771
063800	14000US36047063800	47	Census Tract 638, Kings, NY	70234
063800	14000US36081063800	81	Census Tract 638, Queens, NY	87943
063900	14000US36081063900	81	Census Tract 639, Queens, NY	72953
064000	14000US36047064000	47	Census Tract 640, Kings, NY	93333
064101	14000US36081064101	81	Census Tract 641.01, Queens, NY	54743
064102	14000US36081064102	81	Census Tract 641.02, Queens, NY	35417
064200	14000US36047064200	47	Census Tract 642, Kings, NY	59892
064400	14000US36047064400	47	Census Tract 644, Kings, NY	95583
064500	14000US36081064500	81	Census Tract 645, Queens, NY	82406
064600	14000US36081064600	81	Census Tract 646, Queens, NY	79583
064600	14000US36047064600	47	Census Tract 646, Kings, NY	76429
064800	14000US36047064800	47	Census Tract 648, Kings, NY	63295
065000	14000US36047065000	47	Census Tract 650, Kings, NY	59444
065000	14000US36081065000	81	Census Tract 650, Queens, NY	90469
065200	14000US36047065200	47	Census Tract 652, Kings, NY	103289
065400	14000US36081065400	81	Census Tract 654, Queens, NY	87219
065400	14000US36047065400	47	Census Tract 654, Kings, NY	89063
065501	14000US36081065501	81	Census Tract 655.01, Queens, NY	0
065600	14000US36047065600	47	Census Tract 656, Kings, NY	90658
065600	14000US36081065600	81	Census Tract 656, Queens, NY	66215
065702	14000US36081065702	81	Census Tract 657.02, Queens, NY	70556
065703	14000US36081065703	81	Census Tract 657.03, Queens, NY	62083
065800	14000US36047065800	47	Census Tract 658, Kings, NY	81250
065900	14000US36081065900	81	Census Tract 659, Queens, NY	103242
066000	14000US36047066000	47	Census Tract 660, Kings, NY	81865
066000	14000US36081066000	81	Census Tract 660, Queens, NY	96420
066100	14000US36081066100	81	Census Tract 661, Queens, NY	80521
066200	14000US36047066200	47	Census Tract 662, Kings, NY	71579
066300	14000US36081066300	81	Census Tract 663, Queens, NY	76806
066400	14000US36081066400	81	Census Tract 664, Queens, NY	86658
066501	14000US36081066501	81	Census Tract 665.01, Queens, NY	61577
066600	14000US36047066600	47	Census Tract 666, Kings, NY	0
066701	14000US36081066701	81	Census Tract 667.01, Queens, NY	74583
066900	14000US36081066900	81	Census Tract 669, Queens, NY	74297
067000	14000US36047067000	47	Census Tract 670, Kings, NY	61304
067100	14000US36081067100	81	Census Tract 671, Queens, NY	64338
067200	14000US36047067200	47	Census Tract 672, Kings, NY	54559
067400	14000US36047067400	47	Census Tract 674, Kings, NY	69342
067600	14000US36047067600	47	Census Tract 676, Kings, NY	65588
067700	14000US36081067700	81	Census Tract 677, Queens, NY	113833
067800	14000US36047067800	47	Census Tract 678, Kings, NY	81309
067900	14000US36081067900	81	Census Tract 679, Queens, NY	44531
068000	14000US36047068000	47	Census Tract 680, Kings, NY	69643
068000	14000US36081068000	81	Census Tract 680, Queens, NY	79081
068200	14000US36081068200	81	Census Tract 682, Queens, NY	96518
068200	14000US36047068200	47	Census Tract 682, Kings, NY	76567
068300	14000US36081068300	81	Census Tract 683, Queens, NY	58413
068600	14000US36047068600	47	Census Tract 686, Kings, NY	63858
068700	14000US36081068700	81	Census Tract 687, Queens, NY	55625
068800	14000US36047068800	47	Census Tract 688, Kings, NY	75938
069000	14000US36047069000	47	Census Tract 690, Kings, NY	75709
069000	14000US36081069000	81	Census Tract 690, Queens, NY	71607
069200	14000US36047069200	47	Census Tract 692, Kings, NY	70598
069300	14000US36081069300	81	Census Tract 693, Queens, NY	54450
069400	14000US36081069400	81	Census Tract 694, Queens, NY	81406
069500	14000US36081069500	81	Census Tract 695, Queens, NY	53063
069601	14000US36047069601	47	Census Tract 696.01, Kings, NY	55233
069602	14000US36047069602	47	Census Tract 696.02, Kings, NY	88043
069701	14000US36081069701	81	Census Tract 697.01, Queens, NY	50714
069702	14000US36081069702	81	Census Tract 697.02, Queens, NY	71719
069800	14000US36047069800	47	Census Tract 698, Kings, NY	67287
070000	14000US36047070000	47	Census Tract 700, Kings, NY	80417
070201	14000US36047070201	47	Census Tract 702.01, Kings, NY	66146
070202	14000US36047070202	47	Census Tract 702.02, Kings, NY	0
070203	14000US36047070203	47	Census Tract 702.03, Kings, NY	0
070300	14000US36081070300	81	Census Tract 703, Queens, NY	67222
070600	14000US36047070600	47	Census Tract 706, Kings, NY	76607
070700	14000US36081070700	81	Census Tract 707, Queens, NY	92069
070900	14000US36081070900	81	Census Tract 709, Queens, NY	94716
071100	14000US36081071100	81	Census Tract 711, Queens, NY	57853
071303	14000US36081071303	81	Census Tract 713.03, Queens, NY	74567
071304	14000US36081071304	81	Census Tract 713.04, Queens, NY	56684
071305	14000US36081071305	81	Census Tract 713.05, Queens, NY	76431
071306	14000US36081071306	81	Census Tract 713.06, Queens, NY	56094
071600	14000US36081071600	81	Census Tract 716, Queens, NY	0
071701	14000US36081071701	81	Census Tract 717.01, Queens, NY	49304
071702	14000US36081071702	81	Census Tract 717.02, Queens, NY	42391
071900	14000US36081071900	81	Census Tract 719, Queens, NY	53594
072000	14000US36047072000	47	Census Tract 720, Kings, NY	62759
072100	14000US36081072100	81	Census Tract 721, Queens, NY	50357
072200	14000US36047072200	47	Census Tract 722, Kings, NY	66484
072300	14000US36081072300	81	Census Tract 723, Queens, NY	122083
072400	14000US36047072400	47	Census Tract 724, Kings, NY	86677
072600	14000US36047072600	47	Census Tract 726, Kings, NY	79740
072800	14000US36047072800	47	Census Tract 728, Kings, NY	63973
072900	14000US36081072900	81	Census Tract 729, Queens, NY	89167
073000	14000US36047073000	47	Census Tract 730, Kings, NY	83516
073100	14000US36081073100	81	Census Tract 731, Queens, NY	105962
073200	14000US36047073200	47	Census Tract 732, Kings, NY	65250
073400	14000US36047073400	47	Census Tract 734, Kings, NY	73309
073600	14000US36047073600	47	Census Tract 736, Kings, NY	48267
073700	14000US36081073700	81	Census Tract 737, Queens, NY	74237
073800	14000US36047073800	47	Census Tract 738, Kings, NY	63043
073900	14000US36081073900	81	Census Tract 739, Queens, NY	76185
074000	14000US36047074000	47	Census Tract 740, Kings, NY	52669
074100	14000US36081074100	81	Census Tract 741, Queens, NY	67875
074200	14000US36047074200	47	Census Tract 742, Kings, NY	76053
074300	14000US36081074300	81	Census Tract 743, Queens, NY	51418
074400	14000US36047074400	47	Census Tract 744, Kings, NY	83750
074500	14000US36081074500	81	Census Tract 745, Queens, NY	35958
074600	14000US36047074600	47	Census Tract 746, Kings, NY	56932
074700	14000US36081074700	81	Census Tract 747, Queens, NY	61029
074800	14000US36047074800	47	Census Tract 748, Kings, NY	52396
074900	14000US36081074900	81	Census Tract 749, Queens, NY	97016
075000	14000US36047075000	47	Census Tract 750, Kings, NY	43350
075200	14000US36047075200	47	Census Tract 752, Kings, NY	62188
075400	14000US36047075400	47	Census Tract 754, Kings, NY	93500
075600	14000US36047075600	47	Census Tract 756, Kings, NY	70000
075701	14000US36081075701	81	Census Tract 757.01, Queens, NY	66151
075702	14000US36081075702	81	Census Tract 757.02, Queens, NY	79495
075800	14000US36047075800	47	Census Tract 758, Kings, NY	81645
076000	14000US36047076000	47	Census Tract 760, Kings, NY	34641
