GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130320,0,0,72,0
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130321,0,0,39,-6
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130321,0,0,39,0
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130321,0,0,44,-11
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130322,0,0,67,-17
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130322,0,0,50,-11
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130322,0,0,50,-22
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130323,0,0,89,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130323,0,0,72,17
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130323,0,0,78,0
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130324,0,0,83,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130324,0,0,78,11
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130324,0,0,83,6
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130325,64,0,44,11
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130325,41,0,50,28
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130325,43,0,44,22
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130326,0,0,117,22
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130326,0,0,100,39
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130326,0,0,117,28
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130327,0,0,122,17
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130327,0,0,111,33
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130327,0,0,117,22
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130328,0,0,117,28
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130328,0,0,94,39
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130328,0,0,106,28
